ticker,fiscal_year,fiscal_quarter,ratio_updays,ratio_up10days,ratio_up60days,upday_50,upday10_50,upday60_50,ratio_up_return,ratio_up_volume,beat
ATVI,2004,2,0.546875,0.640625,0.6875,1.0,1.0,1.0,0.265625,0.3125,0.0
ATVI,2004,3,0.515625,0.625,0.875,1.0,1.0,1.0,0.34375,0.390625,1.0
ATVI,2004,4,0.4426229508196721,0.6885245901639344,1.0,0.0,1.0,1.0,0.2786885245901639,0.36065573770491804,1.0
ATVI,2005,1,0.5,0.5,0.859375,0.0,0.0,1.0,0.25,0.203125,1.0
ATVI,2005,2,0.484375,0.46875,0.3125,0.0,0.0,0.0,0.265625,0.21875,1.0
ATVI,2005,3,0.42857142857142855,0.49206349206349204,0.3968253968253968,0.0,0.0,0.0,0.25396825396825395,0.2698412698412698,1.0
ATVI,2005,4,0.5737704918032787,0.7704918032786885,1.0,1.0,1.0,1.0,0.3114754098360656,0.3114754098360656,1.0
ATVI,2006,1,0.421875,0.484375,0.296875,0.0,0.0,0.0,0.203125,0.28125,0.0
ATVI,2006,2,0.5230769230769231,0.7538461538461538,0.9846153846153847,1.0,1.0,1.0,0.23076923076923078,0.3384615384615385,0.0
ATVI,2006,3,0.36507936507936506,0.4603174603174603,0.5873015873015873,0.0,0.0,1.0,0.23809523809523808,0.30158730158730157,0.0
ATVI,2006,4,0.4666666666666667,0.4166666666666667,0.06666666666666667,0.0,0.0,0.0,0.2833333333333333,0.3,0.0
ATVI,2007,1,0.390625,0.5,0.59375,0.0,0.0,1.0,0.234375,0.203125,0.0
ATVI,2007,2,0.49230769230769234,0.5076923076923077,0.4,0.0,1.0,0.0,0.27692307692307694,0.2923076923076923,1.0
ATVI,2007,3,0.4603174603174603,0.7301587301587301,1.0,0.0,1.0,1.0,0.2857142857142857,0.31746031746031744,0.0
ATVI,2008,1,0.4919614147909968,0.5530546623794212,0.707395498392283,0.0,1.0,1.0,0.26366559485530544,0.2829581993569132,1.0
ATVI,2008,3,0.5354330708661418,0.5275590551181102,0.7795275590551181,1.0,1.0,1.0,0.2047244094488189,0.2992125984251969,1.0
ATVI,2008,4,0.4375,0.40625,0.0625,0.0,0.0,0.0,0.34375,0.25,1.0
ATVI,2009,1,0.5666666666666667,0.48333333333333334,0.13333333333333333,1.0,0.0,0.0,0.31666666666666665,0.2833333333333333,1.0
ATVI,2009,2,0.42727272727272725,0.6181818181818182,0.8272727272727273,0.0,1.0,1.0,0.2727272727272727,0.2545454545454545,1.0
ATVI,2009,3,0.36923076923076925,0.46153846153846156,0.5230769230769231,0.0,0.0,1.0,0.27692307692307694,0.24615384615384617,0.0
ATVI,2009,4,0.3384615384615385,0.36923076923076925,0.0,0.0,0.0,0.0,0.18461538461538463,0.27692307692307694,1.0
ATVI,2010,1,0.5423728813559322,0.6271186440677966,0.8305084745762712,1.0,1.0,1.0,0.15254237288135594,0.23728813559322035,1.0
ATVI,2010,2,0.49206349206349204,0.6190476190476191,0.4126984126984127,0.0,1.0,0.0,0.25396825396825395,0.2698412698412698,1.0
ATVI,2010,3,0.546875,0.5625,0.375,1.0,1.0,0.0,0.125,0.234375,1.0
ATVI,2010,4,0.4696969696969697,0.5757575757575758,0.7272727272727273,0.0,1.0,1.0,0.10606060606060606,0.3181818181818182,1.0
ATVI,2011,1,0.6065573770491803,0.6065573770491803,0.3770491803278688,1.0,1.0,0.0,0.16393442622950818,0.2459016393442623,1.0
ATVI,2011,2,0.5,0.5666666666666667,0.8833333333333333,0.0,1.0,1.0,0.11666666666666667,0.26666666666666666,1.0
ATVI,2011,3,0.5294117647058824,0.7058823529411765,0.6911764705882353,1.0,1.0,1.0,0.3088235294117647,0.2647058823529412,1.0
ATVI,2011,4,0.4603174603174603,0.47619047619047616,0.19047619047619047,0.0,0.0,0.0,0.1746031746031746,0.2222222222222222,1.0
ATVI,2012,1,0.5483870967741935,0.5161290322580645,0.7096774193548387,1.0,1.0,1.0,0.0967741935483871,0.2903225806451613,1.0
ATVI,2012,2,0.4745762711864407,0.3559322033898305,0.22033898305084745,0.0,0.0,0.0,0.1864406779661017,0.288135593220339,1.0
ATVI,2012,3,0.45454545454545453,0.3939393939393939,0.2727272727272727,0.0,0.0,0.0,0.10606060606060606,0.22727272727272727,1.0
ATVI,2012,4,0.5,0.5967741935483871,0.5,0.0,1.0,0.0,0.12903225806451613,0.2903225806451613,1.0
ATVI,2013,1,0.6290322580645161,0.7580645161290323,1.0,1.0,1.0,1.0,0.24193548387096775,0.24193548387096775,1.0
ATVI,2013,2,0.559322033898305,0.576271186440678,0.5932203389830508,1.0,1.0,1.0,0.2711864406779661,0.2711864406779661,1.0
ATVI,2013,3,0.3235294117647059,0.36764705882352944,0.8235294117647058,0.0,0.0,1.0,0.10294117647058823,0.3235294117647059,1.0
ATVI,2013,4,0.5645161290322581,0.6290322580645161,0.6290322580645161,1.0,1.0,1.0,0.1774193548387097,0.20967741935483872,1.0
ATVI,2014,1,0.4262295081967213,0.5901639344262295,0.9016393442622951,0.0,1.0,1.0,0.14754098360655737,0.2786885245901639,1.0
ATVI,2014,2,0.5079365079365079,0.8095238095238095,1.0,1.0,1.0,1.0,0.12698412698412698,0.30158730158730157,1.0
ATVI,2014,3,0.390625,0.5,0.421875,0.0,0.0,0.0,0.15625,0.28125,1.0
ATVI,2014,4,0.41025641025641024,0.6153846153846154,0.5641025641025641,0.0,1.0,1.0,0.15384615384615385,0.28205128205128205,1.0
BRCM,2000,1,0.43902439024390244,0.6097560975609756,0.0,0.0,1.0,0.0,0.43902439024390244,0.24390243902439024,1.0
BRCM,2000,2,0.375,0.40625,0.15625,0.0,0.0,0.0,0.375,0.328125,1.0
BRCM,2000,3,0.6307692307692307,0.6461538461538462,0.8153846153846154,1.0,1.0,1.0,0.4307692307692308,0.27692307692307694,1.0
BRCM,2000,4,0.4603174603174603,0.23809523809523808,0.30158730158730157,0.0,0.0,0.0,0.3968253968253968,0.12698412698412698,1.0
BRCM,2001,1,0.45,0.38333333333333336,0.016666666666666666,0.0,0.0,0.0,0.38333333333333336,0.16666666666666666,0.0
BRCM,2001,2,0.34375,0.4375,0.171875,0.0,0.0,0.0,0.359375,0.1875,0.0
BRCM,2001,3,0.5,0.484375,0.640625,0.0,0.0,1.0,0.421875,0.265625,0.0
BRCM,2001,4,0.5423728813559322,0.6271186440677966,0.4576271186440678,1.0,1.0,0.0,0.5254237288135594,0.2711864406779661,0.0
BRCM,2002,1,0.4918032786885246,0.3114754098360656,0.5737704918032787,0.0,0.0,1.0,0.36065573770491804,0.22950819672131148,0.0
BRCM,2002,2,0.42857142857142855,0.2698412698412698,0.1111111111111111,0.0,0.0,0.0,0.31746031746031744,0.15873015873015872,0.0
BRCM,2002,3,0.4375,0.359375,0.0625,0.0,0.0,0.0,0.375,0.21875,0.0
BRCM,2002,4,0.4444444444444444,0.47619047619047616,0.19047619047619047,0.0,0.0,0.0,0.4603174603174603,0.23809523809523808,0.0
BRCM,2003,1,0.4098360655737705,0.39344262295081966,0.5901639344262295,0.0,0.0,1.0,0.2786885245901639,0.18032786885245902,1.0
BRCM,2003,2,0.5238095238095238,0.6984126984126984,0.6190476190476191,1.0,1.0,1.0,0.42857142857142855,0.2698412698412698,1.0
BRCM,2003,3,0.484375,0.5625,0.703125,0.0,1.0,1.0,0.359375,0.28125,1.0
BRCM,2003,4,0.53125,0.671875,1.0,1.0,1.0,1.0,0.40625,0.3125,1.0
BRCM,2004,1,0.36065573770491804,0.5737704918032787,0.9836065573770492,0.0,1.0,1.0,0.29508196721311475,0.29508196721311475,1.0
BRCM,2004,2,0.46875,0.453125,0.5,0.0,0.0,0.0,0.296875,0.203125,1.0
BRCM,2004,3,0.4375,0.3125,0.34375,0.0,0.0,0.0,0.265625,0.203125,1.0
BRCM,2004,4,0.5079365079365079,0.5555555555555556,0.23809523809523808,1.0,1.0,0.0,0.38095238095238093,0.25396825396825395,1.0
BRCM,2005,1,0.4262295081967213,0.4918032786885246,0.8360655737704918,0.0,0.0,1.0,0.22950819672131148,0.22950819672131148,1.0
BRCM,2005,2,0.4375,0.59375,0.375,0.0,1.0,0.0,0.234375,0.25,1.0
BRCM,2005,3,0.5384615384615384,0.6461538461538462,1.0,1.0,1.0,1.0,0.27692307692307694,0.26153846153846155,1.0
BRCM,2005,4,0.5555555555555556,0.5873015873015873,0.6984126984126984,1.0,1.0,1.0,0.25396825396825395,0.2857142857142857,1.0
BRCM,2006,1,0.5833333333333334,0.6833333333333333,1.0,1.0,1.0,1.0,0.3,0.2833333333333333,1.0
BRCM,2006,2,0.421875,0.234375,0.4375,0.0,0.0,0.0,0.234375,0.1875,0.0
BRCM,2006,3,0.4,0.4153846153846154,0.2,0.0,0.0,0.0,0.27692307692307694,0.2,0.0
BRCM,2006,4,0.5555555555555556,0.6031746031746031,0.8888888888888888,1.0,1.0,1.0,0.30158730158730157,0.2857142857142857,0.0
BRCM,2007,1,0.4576271186440678,0.5254237288135594,0.7288135593220338,0.0,1.0,1.0,0.2542372881355932,0.288135593220339,0.0
BRCM,2007,2,0.546875,0.40625,0.296875,1.0,0.0,0.0,0.15625,0.234375,0.0
BRCM,2007,3,0.5,0.484375,0.578125,0.0,0.0,1.0,0.296875,0.203125,0.0
BRCM,2007,4,0.4603174603174603,0.5555555555555556,0.5714285714285714,0.0,1.0,1.0,0.2222222222222222,0.20634920634920634,1.0
BRCM,2008,1,0.45901639344262296,0.18032786885245902,0.0,0.0,0.0,0.0,0.26229508196721313,0.2459016393442623,0.0
BRCM,2008,2,0.5396825396825397,0.6031746031746031,0.6349206349206349,1.0,1.0,1.0,0.4126984126984127,0.2222222222222222,0.0
BRCM,2008,3,0.515625,0.578125,0.703125,1.0,1.0,1.0,0.3125,0.171875,0.0
BRCM,2008,4,0.453125,0.265625,0.0,0.0,0.0,0.0,0.296875,0.1875,0.0
BRCM,2009,1,0.5666666666666667,0.5,0.75,1.0,0.0,1.0,0.4666666666666667,0.26666666666666666,0.0
BRCM,2009,2,0.59375,0.765625,0.90625,1.0,1.0,1.0,0.453125,0.21875,0.0
BRCM,2009,3,0.5538461538461539,0.5384615384615384,0.9538461538461539,1.0,1.0,1.0,0.27692307692307694,0.2,0.0
BRCM,2009,4,0.5555555555555556,0.6507936507936508,0.7142857142857143,1.0,1.0,1.0,0.3333333333333333,0.25396825396825395,0.0
BRCM,2010,1,0.5166666666666667,0.5333333333333333,0.7,1.0,1.0,1.0,0.26666666666666666,0.26666666666666666,1.0
BRCM,2010,2,0.484375,0.5625,0.8125,0.0,1.0,1.0,0.203125,0.234375,1.0
BRCM,2010,3,0.49230769230769234,0.4461538461538462,0.6,0.0,0.0,1.0,0.26153846153846155,0.2153846153846154,1.0
BRCM,2010,4,0.5904761904761905,0.6666666666666666,0.8761904761904762,1.0,1.0,1.0,0.2571428571428571,0.22857142857142856,1.0
BRCM,2011,1,0.3793103448275862,0.3620689655172414,0.034482758620689655,0.0,0.0,0.0,0.1896551724137931,0.2413793103448276,1.0
BRCM,2011,2,0.3870967741935484,0.3870967741935484,0.11290322580645161,0.0,0.0,0.0,0.20967741935483872,0.25806451612903225,1.0
BRCM,2011,3,0.5076923076923077,0.5538461538461539,0.6615384615384615,1.0,1.0,1.0,0.3230769230769231,0.23076923076923078,1.0
BRCM,2011,4,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.30303030303030304,0.25757575757575757,1.0
BRCM,2012,1,0.5079365079365079,0.5396825396825397,0.7777777777777778,1.0,1.0,1.0,0.23809523809523808,0.2222222222222222,1.0
BRCM,2012,2,0.46551724137931033,0.41379310344827586,0.034482758620689655,0.0,0.0,0.0,0.1896551724137931,0.2413793103448276,1.0
BRCM,2012,3,0.453125,0.609375,0.71875,0.0,1.0,1.0,0.171875,0.234375,1.0
BRCM,2012,4,0.484375,0.5,0.515625,0.0,0.0,1.0,0.15625,0.296875,1.0
BRCM,2013,1,0.5344827586206896,0.39655172413793105,0.5862068965517241,1.0,0.0,1.0,0.1896551724137931,0.2413793103448276,1.0
BRCM,2013,2,0.5079365079365079,0.49206349206349204,0.5079365079365079,1.0,0.0,1.0,0.1111111111111111,0.30158730158730157,1.0
BRCM,2013,3,0.484375,0.40625,0.109375,0.0,0.0,0.0,0.1875,0.203125,1.0
BRCM,2013,4,0.5,0.5882352941176471,0.8676470588235294,0.0,1.0,1.0,0.17647058823529413,0.23529411764705882,1.0
BRCM,2014,1,0.6206896551724138,0.5,0.8620689655172413,1.0,0.0,1.0,0.13793103448275862,0.1896551724137931,1.0
BRCM,2014,2,0.6229508196721312,0.6721311475409836,0.7377049180327869,1.0,1.0,1.0,0.16393442622950818,0.22950819672131148,1.0
BRCM,2014,3,0.546875,0.5,0.796875,1.0,0.0,1.0,0.125,0.234375,1.0
BRCM,2014,4,0.5102040816326531,0.7959183673469388,1.0,1.0,1.0,1.0,0.14285714285714285,0.22448979591836735,1.0
CA,2000,1,0.4779874213836478,0.5031446540880503,0.4276729559748428,0.0,1.0,0.0,0.1069182389937107,0.2830188679245283,1.0
CA,2000,2,,,,,,,,,1.0
CA,2000,3,,,,,,,,,1.0
CA,2000,4,0.3902439024390244,0.34146341463414637,0.0,0.0,0.0,0.0,0.2926829268292683,0.17073170731707318,0.0
CA,2001,1,0.40625,0.453125,0.0,0.0,0.0,0.0,0.328125,0.1875,0.0
CA,2001,2,0.4,0.4461538461538462,0.12307692307692308,0.0,0.0,0.0,0.3076923076923077,0.2,1.0
CA,2001,3,0.4126984126984127,0.3492063492063492,0.38095238095238093,0.0,0.0,0.0,0.2857142857142857,0.20634920634920634,1.0
CA,2001,4,0.5,0.4666666666666667,0.6,0.0,0.0,1.0,0.38333333333333336,0.3,0.0
CA,2002,1,0.53125,0.5,0.375,1.0,0.0,0.0,0.34375,0.25,1.0
CA,2002,2,0.5,0.546875,0.859375,0.0,1.0,1.0,0.3125,0.265625,1.0
CA,2002,3,0.4915254237288136,0.576271186440678,0.3898305084745763,0.0,1.0,0.0,0.3898305084745763,0.2542372881355932,1.0
CA,2002,4,0.39344262295081966,0.45901639344262296,0.6721311475409836,0.0,0.0,1.0,0.26229508196721313,0.3114754098360656,0.0
CA,2003,1,0.49206349206349204,0.4126984126984127,0.015873015873015872,0.0,0.0,0.0,0.2857142857142857,0.2222222222222222,1.0
CA,2003,2,0.4375,0.40625,0.0,0.0,0.0,0.0,0.328125,0.234375,1.0
CA,2003,3,0.5238095238095238,0.5714285714285714,0.5714285714285714,1.0,1.0,1.0,0.42857142857142855,0.30158730158730157,1.0
CA,2003,4,0.4098360655737705,0.39344262295081966,0.47540983606557374,0.0,0.0,0.0,0.32786885245901637,0.3442622950819672,1.0
CA,2004,1,0.5555555555555556,0.746031746031746,0.7301587301587301,1.0,1.0,1.0,0.36507936507936506,0.25396825396825395,1.0
CA,2004,2,0.4375,0.671875,1.0,0.0,1.0,1.0,0.171875,0.328125,0.0
CA,2004,3,0.484375,0.4375,0.4375,0.0,0.0,0.0,0.3125,0.265625,1.0
CA,2004,4,0.5245901639344263,0.639344262295082,0.8032786885245902,1.0,1.0,1.0,0.26229508196721313,0.3114754098360656,1.0
CA,2005,1,0.46875,0.421875,0.4375,0.0,0.0,0.0,0.203125,0.25,1.0
CA,2005,2,0.546875,0.421875,0.234375,1.0,0.0,0.0,0.171875,0.3125,1.0
CA,2005,3,0.5396825396825397,0.8412698412698413,0.9206349206349206,1.0,1.0,1.0,0.1746031746031746,0.30158730158730157,0.0
CA,2005,4,0.4918032786885246,0.3770491803278688,0.3770491803278688,0.0,0.0,0.0,0.14754098360655737,0.32786885245901637,0.0
CA,2006,1,0.484375,0.5625,0.390625,0.0,1.0,0.0,0.109375,0.25,0.0
CA,2006,2,0.5230769230769231,0.4461538461538462,0.38461538461538464,1.0,0.0,0.0,0.07692307692307693,0.24615384615384617,0.0
CA,2006,3,0.49206349206349204,0.5714285714285714,0.6984126984126984,0.0,1.0,1.0,0.12698412698412698,0.2857142857142857,0.0
CA,2006,4,0.5,0.38333333333333336,0.5666666666666667,0.0,0.0,1.0,0.05,0.21666666666666667,0.0
CA,2007,1,0.484375,0.21875,0.015625,0.0,0.0,0.0,0.03125,0.28125,1.0
CA,2007,2,0.5076923076923077,0.46153846153846156,0.35384615384615387,1.0,0.0,0.0,0.16923076923076924,0.2923076923076923,1.0
CA,2007,3,0.5238095238095238,0.4126984126984127,0.6825396825396826,1.0,0.0,1.0,0.09523809523809523,0.25396825396825395,1.0
CA,2007,4,0.559322033898305,0.7457627118644068,0.6779661016949152,1.0,1.0,1.0,0.2033898305084746,0.2711864406779661,1.0
CA,2008,1,0.515625,0.578125,0.90625,1.0,1.0,1.0,0.125,0.265625,1.0
CA,2008,2,0.53125,0.515625,0.0625,1.0,1.0,0.0,0.140625,0.25,1.0
CA,2008,3,0.4603174603174603,0.5079365079365079,0.6349206349206349,0.0,1.0,1.0,0.1111111111111111,0.3492063492063492,1.0
CA,2008,4,0.36065573770491804,0.36065573770491804,0.21311475409836064,0.0,0.0,0.0,0.18032786885245902,0.2786885245901639,0.0
CA,2009,1,0.5079365079365079,0.6031746031746031,0.4444444444444444,1.0,1.0,0.0,0.2698412698412698,0.2222222222222222,0.0
CA,2009,2,0.46875,0.421875,0.5625,0.0,0.0,1.0,0.234375,0.203125,0.0
CA,2009,3,0.4375,0.21875,0.015625,0.0,0.0,0.0,0.328125,0.234375,0.0
CA,2009,4,0.5666666666666667,0.5833333333333334,0.75,1.0,1.0,1.0,0.35,0.25,1.0
CA,2010,1,0.53125,0.578125,0.53125,1.0,1.0,1.0,0.296875,0.25,1.0
CA,2010,2,0.5692307692307692,0.6923076923076923,0.6923076923076923,1.0,1.0,1.0,0.18461538461538463,0.2923076923076923,1.0
CA,2010,3,0.5873015873015873,0.5714285714285714,0.6666666666666666,1.0,1.0,1.0,0.2698412698412698,0.2222222222222222,1.0
CA,2010,4,0.43333333333333335,0.5666666666666667,0.6833333333333333,0.0,1.0,1.0,0.16666666666666666,0.23333333333333334,1.0
CA,2011,1,0.5050505050505051,0.43434343434343436,0.41414141414141414,1.0,0.0,0.0,0.1414141414141414,0.24242424242424243,1.0
CA,2011,2,0.5846153846153846,0.6923076923076923,0.6307692307692307,1.0,1.0,1.0,0.2,0.15384615384615385,1.0
CA,2011,3,0.5384615384615384,0.7846153846153846,1.0,1.0,1.0,1.0,0.13846153846153847,0.26153846153846155,1.0
CA,2011,4,0.5066666666666667,0.5733333333333334,0.4666666666666667,1.0,1.0,0.0,0.2,0.14666666666666667,0.0
CA,2012,1,0.48936170212765956,0.3617021276595745,0.06382978723404255,0.0,0.0,0.0,0.1276595744680851,0.2553191489361702,1.0
CA,2012,2,0.5072463768115942,0.5217391304347826,0.2753623188405797,1.0,1.0,0.0,0.2753623188405797,0.2463768115942029,1.0
CA,2012,3,0.5666666666666667,0.5333333333333333,0.5166666666666667,1.0,1.0,1.0,0.21666666666666667,0.2833333333333333,1.0
CA,2012,4,0.5066666666666667,0.6,0.7866666666666666,1.0,1.0,1.0,0.08,0.22666666666666666,1.0
CA,2013,1,0.4339622641509434,0.41509433962264153,0.37735849056603776,0.0,0.0,0.0,0.16981132075471697,0.1509433962264151,1.0
CA,2013,2,0.421875,0.484375,0.5,0.0,0.0,0.0,0.109375,0.21875,0.0
CA,2013,3,0.49122807017543857,0.543859649122807,0.21052631578947367,0.0,1.0,0.0,0.12280701754385964,0.24561403508771928,1.0
CA,2013,4,0.5342465753424658,0.5753424657534246,0.8767123287671232,1.0,1.0,1.0,0.1506849315068493,0.2191780821917808,1.0
CA,2014,1,0.5185185185185185,0.7407407407407407,1.0,1.0,1.0,1.0,0.12962962962962962,0.2777777777777778,1.0
CA,2014,2,0.46153846153846156,0.5538461538461539,0.8,0.0,1.0,1.0,0.03076923076923077,0.2923076923076923,1.0
CA,2014,3,0.5254237288135594,0.7627118644067796,1.0,1.0,1.0,1.0,0.0847457627118644,0.288135593220339,1.0
CA,2014,4,0.475,0.4,0.2,0.0,0.0,0.0,0.075,0.2125,1.0
CERN,2000,1,0.5365853658536586,0.5853658536585366,0.0,1.0,1.0,0.0,0.4878048780487805,0.3170731707317073,1.0
CERN,2000,2,0.46875,0.28125,0.0625,0.0,0.0,0.0,0.3125,0.328125,1.0
CERN,2000,3,0.5692307692307692,0.7538461538461538,0.9538461538461539,1.0,1.0,1.0,0.4153846153846154,0.3230769230769231,0.0
CERN,2000,4,0.5396825396825397,0.6507936507936508,0.9365079365079365,1.0,1.0,1.0,0.3968253968253968,0.3333333333333333,1.0
CERN,2001,1,0.43333333333333335,0.5,0.45,0.0,0.0,0.0,0.3,0.2833333333333333,0.0
CERN,2001,2,0.484375,0.40625,0.234375,0.0,0.0,0.0,0.375,0.34375,1.0
CERN,2001,3,0.484375,0.484375,0.828125,0.0,0.0,1.0,0.28125,0.34375,0.0
CERN,2001,4,0.5084745762711864,0.5423728813559322,0.847457627118644,1.0,1.0,1.0,0.3220338983050847,0.3389830508474576,0.0
CERN,2002,1,0.4262295081967213,0.2786885245901639,0.09836065573770492,0.0,0.0,0.0,0.22950819672131148,0.36065573770491804,1.0
CERN,2002,2,0.4444444444444444,0.6031746031746031,0.7619047619047619,0.0,1.0,1.0,0.30158730158730157,0.38095238095238093,0.0
CERN,2002,3,0.421875,0.28125,0.15625,0.0,0.0,0.0,0.28125,0.40625,0.0
CERN,2002,4,0.42857142857142855,0.36507936507936506,0.15873015873015872,0.0,0.0,0.0,0.30158730158730157,0.3333333333333333,0.0
CERN,2003,1,0.5081967213114754,0.3442622950819672,0.5573770491803278,1.0,0.0,1.0,0.26229508196721313,0.29508196721311475,0.0
CERN,2003,2,0.4444444444444444,0.42857142857142855,0.047619047619047616,0.0,0.0,0.0,0.36507936507936506,0.2222222222222222,0.0
CERN,2003,3,0.53125,0.703125,0.84375,1.0,1.0,1.0,0.390625,0.296875,0.0
CERN,2003,4,0.625,0.71875,0.96875,1.0,1.0,1.0,0.359375,0.296875,1.0
CERN,2004,1,0.5573770491803278,0.5081967213114754,0.3770491803278688,1.0,1.0,0.0,0.29508196721311475,0.2459016393442623,0.0
CERN,2004,2,0.375,0.40625,0.640625,0.0,0.0,1.0,0.21875,0.25,0.0
CERN,2004,3,0.46875,0.65625,0.703125,0.0,1.0,1.0,0.203125,0.328125,0.0
CERN,2004,4,0.6349206349206349,0.6984126984126984,0.746031746031746,1.0,1.0,1.0,0.20634920634920634,0.3333333333333333,0.0
CERN,2005,1,0.47540983606557374,0.47540983606557374,0.6229508196721312,0.0,0.0,1.0,0.14754098360655737,0.29508196721311475,0.0
CERN,2005,2,0.515625,0.8125,0.921875,1.0,1.0,1.0,0.34375,0.359375,0.0
CERN,2005,3,0.5230769230769231,0.6615384615384615,1.0,1.0,1.0,1.0,0.2,0.23076923076923078,0.0
CERN,2005,4,0.5396825396825397,0.6666666666666666,1.0,1.0,1.0,1.0,0.20634920634920634,0.3492063492063492,0.0
CERN,2006,1,0.5,0.38333333333333336,0.48333333333333334,0.0,0.0,0.0,0.23333333333333334,0.3,0.0
CERN,2006,2,0.53125,0.5,0.390625,1.0,0.0,0.0,0.203125,0.265625,0.0
CERN,2006,3,0.5384615384615384,0.6307692307692307,0.47692307692307695,1.0,1.0,0.0,0.24615384615384617,0.27692307692307694,0.0
CERN,2006,4,0.5238095238095238,0.5714285714285714,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,1.0
CERN,2007,1,0.5423728813559322,0.5423728813559322,0.5254237288135594,1.0,1.0,1.0,0.1864406779661017,0.3389830508474576,0.0
CERN,2007,2,0.5,0.53125,0.8125,0.0,1.0,1.0,0.15625,0.25,0.0
CERN,2007,3,0.484375,0.453125,0.75,0.0,0.0,1.0,0.140625,0.25,0.0
CERN,2007,4,0.5396825396825397,0.6349206349206349,0.5555555555555556,1.0,1.0,1.0,0.20634920634920634,0.3333333333333333,1.0
CERN,2008,1,0.47540983606557374,0.26229508196721313,0.09836065573770492,0.0,0.0,0.0,0.14754098360655737,0.32786885245901637,1.0
CERN,2008,2,0.42857142857142855,0.36507936507936506,0.42857142857142855,0.0,0.0,0.0,0.23809523809523808,0.23809523809523808,1.0
CERN,2008,3,0.53125,0.5,0.578125,1.0,0.0,1.0,0.1875,0.28125,1.0
CERN,2008,4,0.515625,0.40625,0.265625,1.0,0.0,0.0,0.34375,0.296875,1.0
CERN,2009,1,0.5,0.5833333333333334,0.5666666666666667,0.0,1.0,1.0,0.3333333333333333,0.3,1.0
CERN,2009,2,0.5625,0.734375,0.921875,1.0,1.0,1.0,0.34375,0.28125,0.0
CERN,2009,3,0.5619047619047619,0.6,0.9809523809523809,1.0,1.0,1.0,0.26666666666666666,0.29523809523809524,1.0
CERN,2009,4,0.5857142857142857,0.4857142857142857,0.6857142857142857,1.0,0.0,1.0,0.2571428571428571,0.2714285714285714,1.0
CERN,2010,1,0.6296296296296297,0.7962962962962963,0.8888888888888888,1.0,1.0,1.0,0.2037037037037037,0.2962962962962963,1.0
CERN,2010,2,0.47619047619047616,0.3333333333333333,0.047619047619047616,0.0,0.0,0.0,0.2222222222222222,0.25396825396825395,1.0
CERN,2010,3,0.5384615384615384,0.676923076923077,0.5846153846153846,1.0,1.0,1.0,0.2,0.23076923076923078,0.0
CERN,2010,4,0.6,0.7571428571428571,1.0,1.0,1.0,1.0,0.1,0.2714285714285714,1.0
CERN,2011,1,0.5454545454545454,0.6909090909090909,1.0,1.0,1.0,1.0,0.14545454545454545,0.2727272727272727,1.0
CERN,2011,2,0.4603174603174603,0.5396825396825397,0.9841269841269841,0.0,1.0,1.0,0.14285714285714285,0.23809523809523808,0.0
CERN,2011,3,0.5,0.546875,0.796875,0.0,1.0,1.0,0.328125,0.171875,0.0
CERN,2011,4,0.5072463768115942,0.4927536231884058,0.21739130434782608,1.0,0.0,0.0,0.2028985507246377,0.21739130434782608,1.0
CERN,2012,1,0.6,0.6727272727272727,0.9636363636363636,1.0,1.0,1.0,0.14545454545454545,0.2,1.0
CERN,2012,2,0.49206349206349204,0.49206349206349204,0.746031746031746,0.0,0.0,1.0,0.19047619047619047,0.25396825396825395,1.0
CERN,2012,3,0.421875,0.390625,0.171875,0.0,0.0,0.0,0.125,0.265625,0.0
CERN,2012,4,0.4626865671641791,0.6119402985074627,0.9850746268656716,0.0,1.0,1.0,0.208955223880597,0.31343283582089554,1.0
CERN,2013,1,0.509090909090909,0.6181818181818182,1.0,1.0,1.0,1.0,0.21818181818181817,0.23636363636363636,1.0
CERN,2013,2,0.5396825396825397,0.6031746031746031,0.9047619047619048,1.0,1.0,1.0,0.1746031746031746,0.2698412698412698,1.0
CERN,2013,3,0.53125,0.53125,0.640625,1.0,1.0,1.0,0.1875,0.25,0.0
CERN,2013,4,0.42028985507246375,0.5217391304347826,0.5362318840579711,0.0,1.0,1.0,0.14492753623188406,0.2898550724637681,1.0
CERN,2014,1,0.45454545454545453,0.36363636363636365,0.5454545454545454,0.0,0.0,1.0,0.2,0.2545454545454545,0.0
CERN,2014,2,0.5396825396825397,0.42857142857142855,0.2222222222222222,1.0,0.0,0.0,0.09523809523809523,0.20634920634920634,1.0
CERN,2014,3,0.546875,0.609375,0.90625,1.0,1.0,1.0,0.125,0.203125,0.0
CERN,2014,4,0.5106382978723404,0.6595744680851063,0.9787234042553191,1.0,1.0,1.0,0.0851063829787234,0.2765957446808511,1.0
CSCO,2000,1,0.6597938144329897,0.6701030927835051,0.5567010309278351,1.0,1.0,1.0,0.08247422680412371,0.21649484536082475,0.0
CSCO,2000,2,,,,,,,,,0.0
CSCO,2000,3,0.4126984126984127,0.6507936507936508,0.06349206349206349,0.0,1.0,0.0,0.38095238095238093,0.2222222222222222,1.0
